substrate,FishID,pop,sex,habitat_temp,pair,state,subgroup,latitude,accl_order,Date,accl_temp,length,mass,heart_mass,MR_pmol_s,phenotype
LKA,R1R3G6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/27/19,28,76,10.7,0.011,25.89656465,CaM
Glucose,R1R4G5,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/25/19,12,76,12.2,0.018,45.78076957,CaM
INH,R1R4G5,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/25/19,12,76,12.2,0.018,30.26481664,CaM
LKA,R1R4G5,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/25/19,12,76,12.2,0.018,21.19661098,CaM
FA,R1R4G5,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/25/19,12,76,12.2,0.018,NA,CaM
Glucose,R1R4R6,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/25/19,12,80,16.1,0.02,43.77576916,CaM
FA,R1R4R6,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/25/19,12,80,16.1,0.02,53.9649166,CaM
INH,R1R4R6,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/25/19,12,80,16.1,0.02,31.80505501,CaM
LKA,R1R4R6,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/25/19,12,80,16.1,0.02,30.61686628,CaM
Glucose,R2O3G4,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/7/19,12,82,17.5,0.022,64.42699683,CaM
FA,R2O3G4,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/7/19,12,82,17.5,0.022,10.72428741,CaM
INH,R2O3G4,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/7/19,12,82,17.5,0.022,28.47753822,CaM
LKA,R2O3G4,SOC,F,27.17952,NJ,NJ,S,39.78,28 to 12,6/7/19,12,82,17.5,0.022,39.76007471,CaM
Glucose,R2O3O5,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/27/19,28,70,8.8,0.006,33.67053794,CaM
FA,R2O3O5,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/27/19,28,70,8.8,0.006,20.68004996,CaM
INH,R2O3O5,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/27/19,28,70,8.8,0.006,2.806099406,CaM
LKA,R2O3O5,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/27/19,28,70,8.8,0.006,15.06607702,CaM
Glucose,R2P3G4,NOC,M,27.10122,NJ,NJ,S,39.87,12 to 28,6/28/19,28,57,4.6,0.004,31.24929415,CaM
FA,R2P3G4,NOC,M,27.10122,NJ,NJ,S,39.87,12 to 28,6/28/19,28,57,4.6,0.004,12.28611211,CaM
LKA,R2P3G4,NOC,M,27.10122,NJ,NJ,S,39.87,12 to 28,6/28/19,28,57,4.6,0.004,NA,CaM
INH,R2P3G4,NOC,M,27.10122,NJ,NJ,S,39.87,12 to 28,6/28/19,28,57,4.6,0.004,NA,CaM
Glucose,R2P5P6,OCE,F,30.57388,NJ,NJ,S,39.81,12 to 28,6/27/19,28,78,11.2,0.014,49.75473216,CaM
FA,R2P5P6,OCE,F,30.57388,NJ,NJ,S,39.81,12 to 28,6/27/19,28,78,11.2,0.014,30.73835154,CaM
INH,R2P5P6,OCE,F,30.57388,NJ,NJ,S,39.81,12 to 28,6/27/19,28,78,11.2,0.014,13.73164901,CaM
LKA,R2P5P6,OCE,F,30.57388,NJ,NJ,S,39.81,12 to 28,6/27/19,28,78,11.2,0.014,32.55025519,CaM
Glucose,R2R5G6,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/24/19,12,78,16.3,0.021,44.29289006,CaM
FA,R2R5G6,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/24/19,12,78,16.3,0.021,28.46334333,CaM
INH,R2R5G6,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/24/19,12,78,16.3,0.021,42.14084962,CaM
LKA,R2R5G6,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/24/19,12,78,16.3,0.021,34.71902015,CaM
Glucose,R3G4O6,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/24/19,12,74,11.8,0.02,66.76940437,CaM
INH,R3G4O6,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/24/19,12,74,11.8,0.02,37.45734123,CaM
LKA,R3G4O6,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/24/19,12,74,11.8,0.02,34.72058979,CaM
FA,R3G4O6,SOC,M,27.17952,NJ,NJ,S,39.78,28 to 12,6/24/19,12,74,11.8,0.02,NA,CaM
Glucose,R3G5O6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/26/19,28,75,10.8,0.011,41.36851279,CaM
FA,R3G5O6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/26/19,28,75,10.8,0.011,27.4624966,CaM
INH,R3G5O6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/26/19,28,75,10.8,0.011,10.7986295,CaM
LKA,R3G5O6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/26/19,28,75,10.8,0.011,25.48697021,CaM
Glucose,R3O4O6,NOC,F,27.10122,NJ,NJ,S,39.87,12 to 28,6/28/19,28,71,8.7,0.007,36.42179108,CaM
FA,R3O4O6,NOC,F,27.10122,NJ,NJ,S,39.87,12 to 28,6/28/19,28,71,8.7,0.007,20.78239407,CaM
INH,R3O4O6,NOC,F,27.10122,NJ,NJ,S,39.87,12 to 28,6/28/19,28,71,8.7,0.007,4.299815341,CaM
LKA,R3O4O6,NOC,F,27.10122,NJ,NJ,S,39.87,12 to 28,6/28/19,28,71,8.7,0.007,11.65102239,CaM
Glucose,R3O5G6,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/7/19,12,64,8.5,0.009,39.22621652,CaM
FA,R3O5G6,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/7/19,12,64,8.5,0.009,19.83492832,CaM
INH,R3O5G6,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/7/19,12,64,8.5,0.009,7.578869111,CaM
LKA,R3O5G6,OCE,M,30.57388,NJ,NJ,S,39.81,28 to 12,6/7/19,12,64,8.5,0.009,25.34764391,CaM
Glucose,R3O5O6,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/24/19,12,73,10.7,0.012,30.17003186,CaM
FA,R3O5O6,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/24/19,12,73,10.7,0.012,18.99978689,CaM
INH,R3O5O6,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/24/19,12,73,10.7,0.012,31.28307074,CaM
LKA,R3O5O6,NOC,F,27.10122,NJ,NJ,S,39.87,28 to 12,6/24/19,12,73,10.7,0.012,20.59769446,CaM
Glucose,R3P5G6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/27/19,28,80,13.6,NA,48.00094939,CaM
FA,R3P5G6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/27/19,28,80,13.6,NA,43.03170525,CaM
INH,R3P5G6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/27/19,28,80,13.6,NA,29.08297987,CaM
LKA,R3P5G6,OCE,M,30.57388,NJ,NJ,S,39.81,12 to 28,6/27/19,28,80,13.6,NA,41.49950232,CaM
Glucose,R3R4G6,SOC,F,27.17952,NJ,NJ,S,39.78,12 to 28,6/28/19,28,62,8.9,0.009,36.5960749,CaM
FA,R3R4G6,SOC,F,27.17952,NJ,NJ,S,39.78,12 to 28,6/28/19,28,62,8.9,0.009,36.78226722,CaM
INH,R3R4G6,SOC,F,27.17952,NJ,NJ,S,39.78,12 to 28,6/28/19,28,62,8.9,0.009,19.50579093,CaM
LKA,R3R4G6,SOC,F,27.17952,NJ,NJ,S,39.78,12 to 28,6/28/19,28,62,8.9,0.009,33.03125963,CaM
Glucose,R3R5R6,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/27/19,28,78,12.7,0.01,50.26663076,CaM
FA,R3R5R6,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/27/19,28,78,12.7,0.01,43.23118995,CaM
INH,R3R5R6,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/27/19,28,78,12.7,0.01,23.59892897,CaM
LKA,R3R5R6,SOC,M,27.17952,NJ,NJ,S,39.78,12 to 28,6/27/19,28,78,12.7,0.01,32.46707846,CaM
