substrate,FishID,pop,sex,Date,Temp,length,mass,heart_mass,MR_pmol_s,phenotype,aug2018_temp,tenyr_mean_temp,pair,state,mt_haplotype,temp_var,latitude,accl_order
INH,O1O3R4,NOC,F,6/27/19,28,70,9.1,0.01,6.625123539,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
LKA,O1O3R4,NOC,F,6/27/19,28,70,9.1,0.01,16.71046926,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
Glucose,O1P2O4,NOC,M,6/24/19,12,69,8,0.01,34.73707085,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
FA,O1P2O4,NOC,M,6/24/19,12,69,8,0.01,17.69305632,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
INH,O1P2O4,NOC,M,6/24/19,12,69,8,0.01,27.80984144,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
LKA,O1P2O4,NOC,M,6/24/19,12,69,8,0.01,23.11156731,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
Glucose,O1P2R4,NOC,F,6/7/19,12,63,6.8,NA,30.20125251,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
FA,O1P2R4,NOC,F,6/7/19,12,63,6.8,NA,9.568071329,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
INH,O1P2R4,NOC,F,6/7/19,12,63,6.8,NA,1.187153865,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
LKA,O1P2R4,NOC,F,6/7/19,12,63,6.8,NA,20.19034688,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
Glucose,O1P5R6,NOC,F,6/24/19,12,86,16.5,0.02,41.58544725,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
FA,O1P5R6,NOC,F,6/24/19,12,86,16.5,0.02,22.15154849,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
INH,O1P5R6,NOC,F,6/24/19,12,86,16.5,0.02,31.99226205,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
LKA,O1P5R6,NOC,F,6/24/19,12,86,16.5,0.02,30.75703541,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
Glucose,O1R2G5,OCE,M,6/27/19,28,71,9.5,0.011,34.08229259,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
FA,O1R2G5,OCE,M,6/27/19,28,71,9.5,0.011,26.45321486,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
INH,O1R2G5,OCE,M,6/27/19,28,71,9.5,0.011,9.752747071,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
LKA,O1R2G5,OCE,M,6/27/19,28,71,9.5,0.011,23.83114105,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
Glucose,O1R2G6,OCE,F,6/7/19,12,72,10.8,0.012,41.18437619,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
FA,O1R2G6,OCE,F,6/7/19,12,72,10.8,0.012,16.71932677,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
INH,O1R2G6,OCE,F,6/7/19,12,72,10.8,0.012,18.27042743,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
LKA,O1R2G6,OCE,F,6/7/19,12,72,10.8,0.012,26.88345476,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
Glucose,O1R2O4,NOC,F,6/27/19,28,82,13.5,0.013,22.76193825,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
FA,O1R2O4,NOC,F,6/27/19,28,82,13.5,0.013,32.29614255,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
INH,O1R2O4,NOC,F,6/27/19,28,82,13.5,0.013,22.14216128,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
LKA,O1R2O4,NOC,F,6/27/19,28,82,13.5,0.013,34.33781744,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
Glucose,O1R4G5,NOC,F,6/7/19,12,71,10.4,0.016,49.4199796,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
FA,O1R4G5,NOC,F,6/7/19,12,71,10.4,0.016,21.61569382,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
INH,O1R4G5,NOC,F,6/7/19,12,71,10.4,0.016,29.34295244,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
LKA,O1R4G5,NOC,F,6/7/19,12,71,10.4,0.016,34.63758917,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
Glucose,O1R4P5,SOC,F,6/24/19,12,74,12.4,0.018,43.74704841,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
FA,O1R4P5,SOC,F,6/24/19,12,74,12.4,0.018,7.042778097,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
INH,O1R4P5,SOC,F,6/24/19,12,74,12.4,0.018,37.87773348,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
LKA,O1R4P5,SOC,F,6/24/19,12,74,12.4,0.018,31.3695907,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
Glucose,O2G5R6,OCE,M,6/27/19,28,66,8.5,0.007,32.31629168,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
FA,O2G5R6,OCE,M,6/27/19,28,66,8.5,0.007,21.54864792,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
LKA,O2G5R6,OCE,M,6/27/19,28,66,8.5,0.007,13.20237674,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
INH,O2G5R6,OCE,M,6/27/19,28,66,8.5,0.007,NA,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
Glucose,O2O3G5,NOC,F,6/7/19,12,62,7.6,NA,32.67388021,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
FA,O2O3G5,NOC,F,6/7/19,12,62,7.6,NA,11.09389209,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
LKA,O2O3G5,NOC,F,6/7/19,12,62,7.6,NA,17.57600901,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
INH,O2O3G5,NOC,F,6/7/19,12,62,7.6,NA,NA,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
Glucose,O2O3G6,SOC,M,6/25/19,12,67,8.7,0.013,31.60479143,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
FA,O2O3G6,SOC,M,6/25/19,12,67,8.7,0.013,47.93646415,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
INH,O2O3G6,SOC,M,6/25/19,12,67,8.7,0.013,22.41997947,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
LKA,O2O3G6,SOC,M,6/25/19,12,67,8.7,0.013,24.47879073,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
Glucose,O2P3O6,OCE,M,6/7/19,12,76,14.2,0.021,64.98350836,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
INH,O2P3O6,OCE,M,6/7/19,12,76,14.2,0.021,24.42482266,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
LKA,O2P3O6,OCE,M,6/7/19,12,76,14.2,0.021,43.77838059,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
FA,O2P3O6,OCE,M,6/7/19,12,76,14.2,0.021,NA,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
Glucose,O2P4P5,NOC,F,6/25/19,12,86,21.9,0.026,68.17590594,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
FA,O2P4P5,NOC,F,6/25/19,12,86,21.9,0.026,78.73334658,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
INH,O2P4P5,NOC,F,6/25/19,12,86,21.9,0.026,34.6028587,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
LKA,O2P4P5,NOC,F,6/25/19,12,86,21.9,0.026,36.66109497,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
Glucose,O2R4G5,NOC,M,6/24/19,12,67,6.2,0.008,19.66228514,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
INH,O2R4G5,NOC,M,6/24/19,12,67,6.2,0.008,22.82937988,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
LKA,O2R4G5,NOC,M,6/24/19,12,67,6.2,0.008,17.15926625,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
FA,O2R4G5,NOC,M,6/24/19,12,67,6.2,0.008,NA,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
Glucose,O2R5R6,OCE,M,6/28/19,28,67,9.1,0.009,39.49171636,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
FA,O2R5R6,OCE,M,6/28/19,28,67,9.1,0.009,43.19043799,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
INH,O2R5R6,OCE,M,6/28/19,28,67,9.1,0.009,21.37463412,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
LKA,O2R5R6,OCE,M,6/28/19,28,67,9.1,0.009,19.45932701,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
Glucose,O3G4O6,NOC,F,6/25/19,12,68,9.8,0.008,21.148506,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
FA,O3G4O6,NOC,F,6/25/19,12,68,9.8,0.008,40.69257288,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
INH,O3G4O6,NOC,F,6/25/19,12,68,9.8,0.008,19.17765013,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
LKA,O3G4O6,NOC,F,6/25/19,12,68,9.8,0.008,20.8670973,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
Glucose,O3G5R6,SOC,F,6/27/19,28,82,13.4,0.012,83.08785268,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
FA,O3G5R6,SOC,F,6/27/19,28,82,13.4,0.012,31.74627003,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
INH,O3G5R6,SOC,F,6/27/19,28,82,13.4,0.012,11.9934885,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
LKA,O3G5R6,SOC,F,6/27/19,28,82,13.4,0.012,22.30045954,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
Glucose,O3O4G6,OCE,M,6/24/19,12,83,17.2,0.023,48.74238219,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
FA,O3O4G6,OCE,M,6/24/19,12,83,17.2,0.023,32.89584875,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
INH,O3O4G6,OCE,M,6/24/19,12,83,17.2,0.023,46.84318594,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
LKA,O3O4G6,OCE,M,6/24/19,12,83,17.2,0.023,39.13793714,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
Glucose,O3O4R6,OCE,F,6/25/19,12,83,15.5,0.023,47.23646828,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
FA,O3O4R6,OCE,F,6/25/19,12,83,15.5,0.023,69.07093029,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
INH,O3O4R6,OCE,F,6/25/19,12,83,15.5,0.023,36.48875244,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
LKA,O3O4R6,OCE,F,6/25/19,12,83,15.5,0.023,39.18407193,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
Glucose,O4G5G6,OCE,F,6/26/19,28,84,14,0.011,52.96615458,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
FA,O4G5G6,OCE,F,6/26/19,28,84,14,0.011,27.23261531,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
INH,O4G5G6,OCE,F,6/26/19,28,84,14,0.011,9.988462216,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
LKA,O4G5G6,OCE,F,6/26/19,28,84,14,0.011,23.53114905,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
Glucose,O4O5R6,OCE,F,6/28/19,28,86,15.5,0.02,61.91235077,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
FA,O4O5R6,OCE,F,6/28/19,28,86,15.5,0.02,47.207017,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
INH,O4O5R6,OCE,F,6/28/19,28,86,15.5,0.02,31.1358075,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
LKA,O4O5R6,OCE,F,6/28/19,28,86,15.5,0.02,39.88696967,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
Glucose,P1G2R3,SOC,M,6/26/19,28,77,11.2,0.014,52.93929634,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
FA,P1G2R3,SOC,M,6/26/19,28,77,11.2,0.014,35.10975847,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
INH,P1G2R3,SOC,M,6/26/19,28,77,11.2,0.014,14.72697659,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
LKA,P1G2R3,SOC,M,6/26/19,28,77,11.2,0.014,29.01309281,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
Glucose,P1G4G5,NOC,F,6/28/19,28,81,16,0.014,48.50186563,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
FA,P1G4G5,NOC,F,6/28/19,28,81,16,0.014,39.04044851,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
INH,P1G4G5,NOC,F,6/28/19,28,81,16,0.014,15.64751056,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
LKA,P1G4G5,NOC,F,6/28/19,28,81,16,0.014,28.37847122,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
Glucose,P1G4O5,SOC,M,6/26/19,28,79,12.7,0.013,48.35007476,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
FA,P1G4O5,SOC,M,6/26/19,28,79,12.7,0.013,31.59791537,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
INH,P1G4O5,SOC,M,6/26/19,28,79,12.7,0.013,11.44425871,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
LKA,P1G4O5,SOC,M,6/26/19,28,79,12.7,0.013,29.33576979,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
Glucose,P1G5O6,SOC,F,6/28/19,28,75,12.2,0.012,44.82732605,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
FA,P1G5O6,SOC,F,6/28/19,28,75,12.2,0.012,35.59343637,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
INH,P1G5O6,SOC,F,6/28/19,28,75,12.2,0.012,22.06167535,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
LKA,P1G5O6,SOC,F,6/28/19,28,75,12.2,0.012,25.59139909,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
Glucose,P1G5P6,SOC,F,6/25/19,12,81,16.5,0.024,58.97505928,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
FA,P1G5P6,SOC,F,6/25/19,12,81,16.5,0.024,64.3444067,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
INH,P1G5P6,SOC,F,6/25/19,12,81,16.5,0.024,58.36989093,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
LKA,P1G5P6,SOC,F,6/25/19,12,81,16.5,0.024,35.21763449,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
Glucose,P1O3R4,NOC,M,6/26/19,28,87,15.9,0.019,90.38115627,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
FA,P1O3R4,NOC,M,6/26/19,28,87,15.9,0.019,41.26871652,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
INH,P1O3R4,NOC,M,6/26/19,28,87,15.9,0.019,24.82332375,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
LKA,P1O3R4,NOC,M,6/26/19,28,87,15.9,0.019,46.7821851,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
Glucose,P1R3R5,OCE,F,6/27/19,28,78,12.1,0.014,63.30751832,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
INH,P1R3R5,OCE,F,6/27/19,28,78,12.1,0.014,24.63707615,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
LKA,P1R3R5,OCE,F,6/27/19,28,78,12.1,0.014,37.88975518,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
FA,P1R3R5,OCE,F,6/27/19,28,78,12.1,0.014,NA,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
Glucose,P1R4P5,SOC,F,6/24/19,12,81,13.5,0.018,39.8845887,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
FA,P1R4P5,SOC,F,6/24/19,12,81,13.5,0.018,11.28769973,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
INH,P1R4P5,SOC,F,6/24/19,12,81,13.5,0.018,36.70784407,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
LKA,P1R4P5,SOC,F,6/24/19,12,81,13.5,0.018,30.43793111,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
Glucose,P2G3P6,NOC,M,6/28/19,28,72,9.2,0.012,47.43718975,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
FA,P2G3P6,NOC,M,6/28/19,28,72,9.2,0.012,26.87287254,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
INH,P2G3P6,NOC,M,6/28/19,28,72,9.2,0.012,10.45153002,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
LKA,P2G3P6,NOC,M,6/28/19,28,72,9.2,0.012,11.85598045,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
Glucose,P2G3R5,SOC,F,6/24/19,12,69,9.4,0.013,31.04050931,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
FA,P2G3R5,SOC,F,6/24/19,12,69,9.4,0.013,19.66853426,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
INH,P2G3R5,SOC,F,6/24/19,12,69,9.4,0.013,29.43462243,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
LKA,P2G3R5,SOC,F,6/24/19,12,69,9.4,0.013,25.12573791,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
Glucose,P2G4P5,NOC,M,6/28/19,28,70,9.9,0.01,40.41900833,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
FA,P2G4P5,NOC,M,6/28/19,28,70,9.9,0.01,24.22986804,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
INH,P2G4P5,NOC,M,6/28/19,28,70,9.9,0.01,8.507436753,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
LKA,P2G4P5,NOC,M,6/28/19,28,70,9.9,0.01,18.20914163,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
Glucose,P2G5G6,SOC,M,6/25/19,12,81,12.2,0.016,46.81198852,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
FA,P2G5G6,SOC,M,6/25/19,12,81,12.2,0.016,55.77116786,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
INH,P2G5G6,SOC,M,6/25/19,12,81,12.2,0.016,28.6265526,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
LKA,P2G5G6,SOC,M,6/25/19,12,81,12.2,0.016,28.08552915,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,28 to 12
Glucose,P2O4G5,SOC,F,6/28/19,28,71,10.8,0.009,46.21561771,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
FA,P2O4G5,SOC,F,6/28/19,28,71,10.8,0.009,25.13403136,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
INH,P2O4G5,SOC,F,6/28/19,28,71,10.8,0.009,12.89584516,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
LKA,P2O4G5,SOC,F,6/28/19,28,71,10.8,0.009,22.78629037,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
Glucose,P2R4G5,OCE,F,6/27/19,28,78,11.8,0.013,40.86334983,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
FA,P2R4G5,OCE,F,6/27/19,28,78,11.8,0.013,32.67528473,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
INH,P2R4G5,OCE,F,6/27/19,28,78,11.8,0.013,26.64345124,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
LKA,P2R4G5,OCE,F,6/27/19,28,78,11.8,0.013,33.99211324,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
Glucose,P3O4R6,NOC,F,6/25/19,12,72,11.6,0.017,53.66425397,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
FA,P3O4R6,NOC,F,6/25/19,12,72,11.6,0.017,64.11222731,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
INH,P3O4R6,NOC,F,6/25/19,12,72,11.6,0.017,32.90265447,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
LKA,P3O4R6,NOC,F,6/25/19,12,72,11.6,0.017,34.31766227,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
Glucose,P3O5O6,OCE,M,6/7/19,12,66,9.6,0.012,38.44702853,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
FA,P3O5O6,OCE,M,6/7/19,12,66,9.6,0.012,22.00539783,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
LKA,P3O5O6,OCE,M,6/7/19,12,66,9.6,0.012,22.85620313,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
INH,P3O5O6,OCE,M,6/7/19,12,66,9.6,0.012,NA,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
Glucose,P3O5R6,OCE,M,6/7/19,12,66,8.4,0.015,49.38331042,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
FA,P3O5R6,OCE,M,6/7/19,12,66,8.4,0.015,26.00922165,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
INH,P3O5R6,OCE,M,6/7/19,12,66,8.4,0.015,18.41648007,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
LKA,P3O5R6,OCE,M,6/7/19,12,66,8.4,0.015,29.8106465,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
Glucose,P3R4G6,SOC,F,6/28/19,28,71,9.3,0.011,41.99733439,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
FA,P3R4G6,SOC,F,6/28/19,28,71,9.3,0.011,29.59821897,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
INH,P3R4G6,SOC,F,6/28/19,28,71,9.3,0.011,17.54664565,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
LKA,P3R4G6,SOC,F,6/28/19,28,71,9.3,0.011,24.10588896,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
Glucose,P3R4R5,OCE,M,6/26/19,28,76,13.2,0.016,59.45817493,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
FA,P3R4R5,OCE,M,6/26/19,28,76,13.2,0.016,49.74749578,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
INH,P3R4R5,OCE,M,6/26/19,28,76,13.2,0.016,24.63063138,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
LKA,P3R4R5,OCE,M,6/26/19,28,76,13.2,0.016,38.68243517,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,12 to 28
Glucose,R1G2P4,NOC,F,6/26/19,28,70,9.7,0.012,45.30001888,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
FA,R1G2P4,NOC,F,6/26/19,28,70,9.7,0.012,16.34162483,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
INH,R1G2P4,NOC,F,6/26/19,28,70,9.7,0.012,19.38482602,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
LKA,R1G2P4,NOC,F,6/26/19,28,70,9.7,0.012,32.80001933,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,12 to 28
Glucose,R1G2R5,OCE,M,6/7/19,12,75,9.1,0.017,54.04370008,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
FA,R1G2R5,OCE,M,6/7/19,12,75,9.1,0.017,12.17153062,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
INH,R1G2R5,OCE,M,6/7/19,12,75,9.1,0.017,59.62911778,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
LKA,R1G2R5,OCE,M,6/7/19,12,75,9.1,0.017,30.62635919,CaM,30.57388,14.211971,NJ,NJ,S,NA,39.81,28 to 12
Glucose,R1G3O5,NOC,F,6/24/19,12,75,11.6,0.019,39.50110782,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
INH,R1G3O5,NOC,F,6/24/19,12,75,11.6,0.019,27.21944246,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
LKA,R1G3O5,NOC,F,6/24/19,12,75,11.6,0.019,29.06763149,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
FA,R1G3O5,NOC,F,6/24/19,12,75,11.6,0.019,NA,CaM,27.10122,14.228548,NJ,NJ,S,49.24793,39.87,28 to 12
Glucose,R1G3R5,SOC,M,6/26/19,28,79,12.2,0.013,50.63701338,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
FA,R1G3R5,SOC,M,6/26/19,28,79,12.2,0.013,37.712644,CaM,27.17952,14.211971,NJ,NJ,S,53.93098,39.78,12 to 28
